"Sender Name","Lähettäjän nimi",module,Magento_Newsletter
"Sender Email","Lähettäjän sähköposti",module,Magento_Newsletter
Message,Viesti,module,Magento_Newsletter
"Newsletter Styles","Uutiskirjeiden tyylit",module,Magento_Newsletter
Start,Aloita,module,Magento_Newsletter
Pause,Pysäytä,module,Magento_Newsletter
"Do you really want to cancel the queue?","Haluatko varmasti peruuttaa lähetysjonon?",module,Magento_Newsletter
Cancel,Peruuta,module,Magento_Newsletter
Resume,Jatka,module,Magento_Newsletter
Preview,Esikatselu,module,Magento_Newsletter
"Add New Template","Lisää uusi mallipohja",module,Magento_Newsletter
"Newsletter Templates","Uutiskirjeiden mallipohjat",module,Magento_Newsletter
"Convert to Plain Text","Muuta tekstimuotoon",module,Magento_Newsletter
"Return HTML Version","Palauta HTML-versio",module,Magento_Newsletter
"Delete Template","Poista mallipohja",module,Magento_Newsletter
"Save As","Tallenna nimellä",module,Magento_Newsletter
"Save Template","Tallenna mallipohja",module,Magento_Newsletter
"Edit Newsletter Template","Muokkaa uutiskirjeen mallipohjaa",module,Magento_Newsletter
"New Newsletter Template","Uusi uutiskirjemalli",module,Magento_Newsletter
"Template Information","Tietoja mallista",module,Magento_Newsletter
"Template Name","Mallipohjan nimi",module,Magento_Newsletter
"Template Subject","Mallipohjan aihe",module,Magento_Newsletter
"Template Content","Mallipohjan sisältö",module,Magento_Newsletter
"Template Styles","Mallipohjan tyylit",module,Magento_Newsletter
"No Templates Found","Malleja ei löydy",module,Magento_Newsletter
ID,Tunnus,module,Magento_Newsletter
Template,Mallipohja,module,Magento_Newsletter
Added,Lisätty,module,Magento_Newsletter
Updated,Päivitetty,module,Magento_Newsletter
Sender,Lähettäjä,module,Magento_Newsletter
"Template Type","Mallipohjan tyyppi",module,Magento_Newsletter
Action,Toiminto,module,Magento_Newsletter
"Queue Newsletter","Laita uutiskirje jonoon",module,Magento_Newsletter
"We unsubscribed the people you identified.","Valitsemiesi asiakkaiden tilaus on peruttu.",module,Magento_Newsletter
"The problems you identified have been deleted.","Tunnistamasi ongelmat on poistettu.",module,Magento_Newsletter
"Newsletter Problems Report","Uutiskirjeen virheraportti",module,Magento_Newsletter
"Newsletter Problem Reports","Uutiskirjeen virheraportit",module,Magento_Newsletter
"Newsletter Queue",Uutiskirjejono,module,Magento_Newsletter
"Edit Queue","Muokkaa jonoa",module,Magento_Newsletter
"Please correct the newsletter template and try again.","Korjaa uutiskirjeen mallipohja ja yritä uudelleen.",module,Magento_Newsletter
"You saved the newsletter queue.","Uutiskirjeen lähetysjono tallennettu.",module,Magento_Newsletter
"Newsletter Subscribers","Uutiskirjeen tilaajat",module,Magento_Newsletter
Newsletter,Uutiskirje,module,Magento_Newsletter
Subscribers,Tilaajat,module,Magento_Newsletter
"Please select one or more subscribers.","Valitse yksi tai useampia tilaaja.",module,Magento_Newsletter
"Total of %1 record(s) were deleted.","Yhteensä %1 tietuetta päivitettiin.",module,Magento_Newsletter
"A total of %1 record(s) were updated.","Yhteensä %1 tietuetta päivitettiin.",module,Magento_Newsletter
"The newsletter template has been deleted.","Uutiskirjepohja on poistettu.",module,Magento_Newsletter
"Edit Template","Muokkaa pohjaa",module,Magento_Newsletter
"New Template","Uusi pohja",module,Magento_Newsletter
"Create Newsletter Template","Luo uutiskirjepohja",module,Magento_Newsletter
"The newsletter template has been saved.","Uutiskirjepohja on tallennettu.",module,Magento_Newsletter
"Something went wrong while saving this template.","Pohjaa tallennettaessa tapahtui virhe.",module,Magento_Newsletter
"Newsletter Subscription","Uutiskirjeen tilaus",module,Magento_Newsletter
"Something went wrong while saving your subscription.","Tilauksesi tallennuksessa tapahtui virhe.",module,Magento_Newsletter
"Your subscription has been confirmed.","Tilauksesi on vahvistettu.",module,Magento_Newsletter
"This is an invalid subscription confirmation code.","Virheellinen tilauksen vahvistuskoodi.",module,Magento_Newsletter
"This is an invalid subscription ID.","Virheellinen tilaustunnus.",module,Magento_Newsletter
"This email address is already assigned to another user.","Antamasi sähköpostiosoite on jo käytössä.",module,Magento_Newsletter
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Uutiskirjeen tilaus vaatii kirjautumisen. Ole hyvä ja <a href=""%1"">rekisteröidy käyttäjäksi</a>.",module,Magento_Newsletter
"Please enter a valid email address.","Syötä toimiva sähköpostiosoite.",module,Magento_Newsletter
"This email address is already subscribed.","Tällä sähköpostiosoitteella löytyi jo tilaus.",module,Magento_Newsletter
"Something went wrong with the subscription.","Tilauksen yhteydessä tapahtui virhe.",module,Magento_Newsletter
"The confirmation request has been sent.","Vahvistuspyyntö on lähetetty.",module,Magento_Newsletter
"Thank you for your subscription.","Kiitos tilaamisesta.",module,Magento_Newsletter
"You unsubscribed.","Tilaus on lopetettu.",module,Magento_Newsletter
"Something went wrong while unsubscribing you.","Tilauksen perumisen yhteydessä tapahtui virhe.",module,Magento_Newsletter
Sent,Lähetetty,module,Magento_Newsletter
Cancelled,Peruutettu,module,Magento_Newsletter
"Not Sent","Ei lähetetty",module,Magento_Newsletter
Sending,Lähetetään,module,Magento_Newsletter
Paused,Keskeytetty,module,Magento_Newsletter
"There are no subscribers selected.","Tilausta ei ole valittu.",module,Magento_Newsletter
"You selected an invalid queue.","Valitsit virheellisen jonon.",module,Magento_Newsletter
"Follow this link to unsubscribe <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>","Voit perua uutiskirjeen tilauksesi tästä <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>",module,Magento_Newsletter
"Choose Store View:","Valitse kauppanäkymä:",module,Magento_Newsletter
"Newsletter Message Preview","Uutiskirjeen viestin esikatselu",module,Magento_Newsletter
"Add to Queue","Lisää jonoon",module,Magento_Newsletter
"Please enter a new template name.","Syötä mallille uusi nimi.",module,Magento_Newsletter
" Copy"," Kopioi",module,Magento_Newsletter
"Are you sure you want to delete this template?","Oletko varma, että haluat poistaa tämän pohjan?",module,Magento_Newsletter
"Sign Up for Our Newsletter:","Tilaa uutiskirjeemme:",module,Magento_Newsletter
"Enter your email address","Syötä sähköpostiosoitteesi",module,Magento_Newsletter
Subscribe,"Tilaa uutiskirje",module,Magento_Newsletter
"Make Check payable to:","Tee shekki maksettavaksi:",module,Magento_OfflinePayments
"Send Check to:","Lähetä shekki:",module,Magento_OfflinePayments
"Purchase Order Number",Ostotilausnumero,module,Magento_OfflinePayments
"Make Check payable to: %1","Tee shekki maksettavaksi: %1",module,Magento_OfflinePayments
"Purchase Order Number: %1","Ostotilausnumero: %1",module,Magento_OfflinePayments
Country,Maa,module,Magento_OfflineShipping
Region/State,Alue/osavaltio,module,Magento_OfflineShipping
"Zip/Postal Code",Postinumero,module,Magento_OfflineShipping
"Shipping Price",Toimitushinta,module,Magento_OfflineShipping
"Export CSV","Vie CSV",module,Magento_OfflineShipping
"Weight (and above)","Paino (ja yli)",module,Magento_OfflineShipping
"Order Subtotal (and above)","Tilauksen välisumma (ja yli)",module,Magento_OfflineShipping
"# of Items (and above)","# kohteita (ja yli)",module,Magento_OfflineShipping
None,"Ei mikään",module,Magento_OfflineShipping
"Per Order","Per tilaus",module,Magento_OfflineShipping
"Per Item","Per tuote",module,Magento_OfflineShipping
"Column ""%1"" not found","Saraketta ""%1"" ei löytynyt",module,Magento_OfflineShipping
No,Ei,module,Magento_OfflineShipping
"Export VCL for Varnish %1","Vie VCL Varnish %1 :lle",module,Magento_PageCache
"Built-in Cache","Sisäänrakennettu välimuisti",module,Magento_PageCache
Month,Kuukausi,module,Magento_Payment
Year,Vuosi,module,Magento_Payment
N/A,"Ei tietoa",module,Magento_Payment
"Credit Card Type",Luottokorttityyppi,module,Magento_Payment
"Credit Card Number",Luottokorttinumero,module,Magento_Payment
"Transaction has been declined. Please try again later.","Tapahtuma on hylätty. Yritä myöhemmin uudelleen.",module,Magento_Payment
Discount,Alennus,module,Magento_Payment
Shipping,Toimitus,module,Magento_Payment
"All Allowed Countries","Kaikki sallitut maat",module,Magento_Payment
"Specific Countries","Tiettyihin maihin",module,Magento_Payment
"The payment method you requested is not available.","Valitsemasi maksutapa ei ole käytettävissä.",module,Magento_Payment
"We cannot retrieve the payment method code.","Maksutavan koodia ei voida noutaa.",module,Magento_Payment
"Invalid Credit Card Number","Virheellinen luottokorttinumero",module,Magento_Payment
"This credit card type is not allowed for this payment method.","Luottokorttityyppi ei ole sallittu tälle maksutavalle.",module,Magento_Payment
"Please enter a valid credit card verification number.","Anna kelvollinen luottokortin tarkistenumero.",module,Magento_Payment
"Please enter a valid credit card expiration date.","Anna kelvollinen luottokortin viimeinen voimassaolopäivä.",module,Magento_Payment
Yes,Kyllä,module,Magento_Payment
No,Ei,module,Magento_Payment
"Failure #1","Vika #1",module,Magento_Payment
"Failure #2","Vika #2",module,Magento_Payment
"Expiration Date",Päättymispäivä,module,Magento_Payment
"Card Verification Number","Luottokortin tarkistusnumero",module,Magento_Payment
"Please Select",Valitse,module,Magento_Payment
"--Please Select--",---Valitse---,module,Magento_Payment
"What is this?","Mikä tämä on?",module,Magento_Payment
"Credit Card Information",Luottokorttitiedot,module,Magento_Payment
"Billing Agreements",Laskutussopimukset,module,Magento_Paypal
ID,Tunnus,module,Magento_Paypal
Email,Sähköposti,module,Magento_Paypal
"First Name",Etunimi,module,Magento_Paypal
"Last Name",Sukunimi,module,Magento_Paypal
Status,Tila,module,Magento_Paypal
Created,Luotu,module,Magento_Paypal
N/A,"Ei tietoa",module,Magento_Paypal
Updated,Päivitetty,module,Magento_Paypal
Back,Takaisin,module,Magento_Paypal
"Are you sure you want to do this?","Haluatko varmasti tehdä tämän?",module,Magento_Paypal
Cancel,Peruuta,module,Magento_Paypal
"Billing Agreement #%1","Laskutussopimus nro %1",module,Magento_Paypal
"Related Orders","Liittyvät tilaukset",module,Magento_Paypal
Order,Tilaus,module,Magento_Paypal
"Bill-to Name","Laskutusasiakkaan nimi",module,Magento_Paypal
"Ship-to Name","Vastaanottajan nimi",module,Magento_Paypal
"Order Total",Loppusumma,module,Magento_Paypal
"Purchase Point",Ostopiste,module,Magento_Paypal
"Transaction Information",Tapahtumatiedot,module,Magento_Paypal
"PayPal Settlement Reports","PayPal-maksujen raportit",module,Magento_Paypal
Help,Ohje,module,Magento_Paypal
Configure,Asetukset,module,Magento_Paypal
Close,Sulje,module,Magento_Paypal
"Learn More",Lisätietoja,module,Magento_Paypal
"See terms","Katso ehdot",module,Magento_Paypal
"You will be redirected to the PayPal website.","Sinut ohjataan PayPal-verkkosivulle.",module,Magento_Paypal
"Incl. Tax",Verollinen,module,Magento_Paypal
"Billing Information",Laskutustiedot,module,Magento_Paypal
"Shipping Information",Toimitustiedot,module,Magento_Paypal
"You canceled the billing agreement.","Laskutussopimus peruutettiin.",module,Magento_Paypal
"You deleted the billing agreement.","Laskutussopimus poistettiin.",module,Magento_Paypal
Reports,Raportit,module,Magento_Paypal
Sales,Myynti,module,Magento_Paypal
"View Transaction","Tarkastele tapahtumaa",module,Magento_Paypal
"Billing Agreement # %1","Laskutussopimus nro %1",module,Magento_Paypal
"Express Checkout and Order have been canceled.","Express Checkout ja tilaus on peruutettu.",module,Magento_Paypal
"Express Checkout has been canceled.","Express Checkout on peruutettu.",module,Magento_Paypal
"To check out, please sign in with your email address.","Kirjaudu sisään sähköpostiosoitteellasi siirtyäksesi kassalle.",module,Magento_Paypal
Active,Aktiivinen,module,Magento_Paypal
Canceled,Peruutettu,module,Magento_Paypal
Dynamic,Dynaaminen,module,Magento_Paypal
Static,Staattinen,module,Magento_Paypal
Sale,Tarjous,module,Magento_Paypal
Yes,Kyllä,module,Magento_Paypal
No,Ei,module,Magento_Paypal
Auto,Autom.,module,Magento_Paypal
Never,"Ei koskaan",module,Magento_Paypal
"IPN (Instant Payment Notification) Only","Vain IPN (Instant Payment Notification)",module,Magento_Paypal
"API Signature",API-allekirjoitus,module,Magento_Paypal
"API Certificate",API-sertifikaatti,module,Magento_Paypal
"The authorized amount is %1.","Valtuutettu summa on %1.",module,Magento_Paypal
"A payer is not identified.","Maksajaa ei ole tunnistettu.",module,Magento_Paypal
"Buyer claims that he did not receive goods or service.","Ostaja väittää, ettei hän ole saanut tavaraa tai palvelua.",module,Magento_Paypal
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","Ostaja väittää, että vastaanotetut tavarat tai palvelu poikkeavat kauppiaan antamasta kuvauksesta.",module,Magento_Paypal
"Buyer claims that he/she did not authorize transaction.","Ostaja väittää, ettei hän ole valtuuttanut tapahtumaa.",module,Magento_Paypal
"Payer Email","Maksajan sähköposti",module,Magento_Paypal
Complaint,Valitus,module,Magento_Paypal
Dispute,Kiista,module,Magento_Paypal
"No match","Ei täsmää",module,Magento_Paypal
"We cannot cancel this order.","Tätä tilausta ei voida peruuttaa.",module,Magento_Paypal
"Transaction ID","Tapahtuman ID",module,Magento_Paypal
"Start Date",Aloituspäivä,module,Magento_Paypal
"Finish Date",Päättymispäivä,module,Magento_Paypal
"Order ID",Tilausnumero,module,Magento_Paypal
"Coupon Redemption","Alennuskoodin lunastus",module,Magento_Paypal
Void,Mitätön,module,Magento_Paypal
"--Please Select--",---Valitse---,module,Magento_Paypal
Daily,Päivittäin,module,Magento_Paypal
"Every 3 days","3 päivän välein",module,Magento_Paypal
"Every 7 days","7 päivän välein",module,Magento_Paypal
"Every 10 days","10 päivän välein",module,Magento_Paypal
"Every 14 days","14 päivän välein",module,Magento_Paypal
"Every 30 days","30 päivän välein",module,Magento_Paypal
"Every 40 days","40 päivän välein",module,Magento_Paypal
"No Logo","Ilman logoa",module,Magento_Paypal
"Yes (PayPal recommends this option)","Kyllä (PayPal suosittelee tätä vaihtoehtoa)",module,Magento_Paypal
"Pending PayPal","Odottaa PayPal-maksua",module,Magento_Paypal
"Please Select",Valitse,module,Magento_Paypal
Customer,Asiakas,module,Magento_Paypal
"Created At",Luontiaika,module,Magento_Paypal
here,täällä,module,Magento_Paypal
" to learn more."," lukeaksesi lisää.",module,Magento_Paypal
"Important: ","Tärkeää: ",module,Magento_Paypal
"Credit Card Type","Luottokortin tyyppi",module,Magento_Paypal
"Credit Card Number","Luottokortin numero",module,Magento_Paypal
"Expiration Date","Viimeinen voimassaolopäivä",module,Magento_Paypal
"Card Verification Number","Luottokortin tarkistenumero",module,Magento_Paypal
Status:,Tila:,module,Magento_Paypal
Created:,Luotu:,module,Magento_Paypal
Updated:,Päivitetty:,module,Magento_Paypal
"Payment Method:",Maksutapa:,module,Magento_Paypal
"Order #",Tilausnumero,module,Magento_Paypal
Date,Pvm,module,Magento_Paypal
"Ship To",Toimitusosoite,module,Magento_Paypal
"View Order","Katso tilaus",module,Magento_Paypal
"Back to Billing Agreements","Takaisin laskutussopimuksiin",module,Magento_Paypal
"Payment Method",Maksutapa,module,Magento_Paypal
View,Näytä,module,Magento_Paypal
"There are no billing agreements yet.","Laskutussopimuksia ei vielä ole.",module,Magento_Paypal
"-- Please Select --","--- Valitse ---",module,Magento_Paypal
Create...,Luo...,module,Magento_Paypal
"Shipping Method",Toimitustapa,module,Magento_Paypal
"Sorry, no quotes are available for this order right now.","Valitettavasti toimituskuluja ei voida laskea tälle tilaukselle toistaiseksi.",module,Magento_Paypal
"Shipping Address",Toimitusosoite,module,Magento_Paypal
Edit,Muokkaa,module,Magento_Paypal
"Edit Payment Information","Muokkaa maksutietoja",module,Magento_Paypal
"Place Order","Tee tilaus",module,Magento_Paypal
"Submitting order information...","Lähetetään tilauksen tietoja...",module,Magento_Paypal
Item,Tuote,module,Magento_Paypal
Price,Hinta,module,Magento_Paypal
Qty,Määrä,module,Magento_Paypal
Subtotal,Välisumma,module,Magento_Paypal
or,tai,module,Magento_Paypal
"Checkout with PayPal","Siirry kassalle käyttäen PayPalia",module,Magento_Paypal
Continue,Jatka,module,Magento_Paypal
"What is PayPal?","Mikä on PayPal?",module,Magento_Paypal
"Your shopping cart has been updated with new prices.","Ostoskorisi on päivitetty uusilla hinnoilla.",module,Magento_Persistent
"We cannot load the configuration from file %1.","Konfiguraatiota tiedostosta %1 ei voida ladata.",module,Magento_Persistent
"Not you?","Et sinä?",module,Magento_Persistent
"Remember Me","Muista minut",module,Magento_Persistent
"What's this?","Mikä tämä on?",module,Magento_Persistent
"Check &quot;Remember Me&quot; to access your shopping cart on this computer even if you are not signed in.","Valitse &quot;Muista minut&quot; käyttääksesi ostoskoria tällä tietokoneella, vaikka et ole kirjautunut sisään.",module,Magento_Persistent
"You saved the alert subscription.","Hälytyksen tilaus tallennettiin.",module,Magento_ProductAlert
"There are not enough parameters.","Ei ole tarpeeksi parametreja.",module,Magento_ProductAlert
"You deleted the alert subscription.","Hälytyksen tilaus peruutettiin.",module,Magento_ProductAlert
"The product was not found.","Tuotetta ei löytynyt.",module,Magento_ProductAlert
Price:,Hinta:,module,Magento_ProductAlert
"Unsubscribe from all price alerts","Lopeta kaikkien hintahälytysten tilaus",module,Magento_ProductAlert
Url,Osoite,module,Magento_ProductVideo
Title,Otsikko,module,Magento_ProductVideo
Description,Kuvaus,module,Magento_ProductVideo
"Preview Image",Esikatselukuva,module,Magento_ProductVideo
"Get Video Information","Hae videon tiedot",module,Magento_ProductVideo
"Hide from Product Page","Piilota tuotesivulta",module,Magento_ProductVideo
Role,Rooli,module,Magento_ProductVideo
"YouTube and Vimeo supported.","YouTube ja Vimeo ovat tuettuja.",module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Vimeo on tuettu.<br />YouTube videon lisäämiseksi <a href=""%1"">syötä YouTube API avain</a> ensin.",module,Magento_ProductVideo
"Disallowed file type.","Ei sallittu tiedostotyyppi.",module,Magento_ProductVideo
"Add Video","Lisää video",module,Magento_ProductVideo
"Delete video","Poista video",module,Magento_ProductVideo
"Delete image","Poista kuva",module,Magento_ProductVideo
Hidden,Piilotettu,module,Magento_ProductVideo
"Image Size","Kuvan koko",module,Magento_ProductVideo
"Image Resolution","Kuvan resoluutio",module,Magento_ProductVideo
Duration:,Kesto:,module,Magento_ProductVideo
"The requested Payment Method is not available.","Valittu maksutapa ei ole käytettävissä.",module,Magento_Quote
"We found an invalid request for adding product to quote.","Löysimme virheellisen pyynnön lisätä tuote tarjoukseen.",module,Magento_Quote
"This is the wrong quote item id to update configuration.","Tämä on väärä tarjottavan tuotteen tunnus kokoonpanon päivittämiseksi.",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.","Tämä toimitustapa ei ole käytettävissä. Ota meihin yhteyttä käyttääksesi tätä toimitustapaa.",module,Magento_Quote
"The address model is not defined.","Osoitemallia ei ole määritetty.",module,Magento_Quote
"Grand Total",Loppusumma,module,Magento_Quote
"Shipping & Handling (%1)","Toimitus- ja käsittelykulut (%1)",module,Magento_Quote
"Shipping & Handling","Toimitus- ja käsittelykulut",module,Magento_Quote
Shipping,Toimitus,module,Magento_Quote
Subtotal,Yhteensä,module,Magento_Quote
"We found an invalid item option format.","Löysimme virheellisen nimikkeen vaihtoehdon muodon.",module,Magento_Quote
"An item option with code %1 already exists.","Nimikkeen vaihtoehto koodilla %1 on jo olemassa.",module,Magento_Quote
"Item qty declaration error","Nimikkeen kpl ilmoitusvirhe",module,Magento_Quote
"Some of the products below do not have all the required options.","Joillain alla olevilla tuotteilla ei ole kaikkia vaadittuja vaihtoehtoja.",module,Magento_Quote
"We found an item options declaration error.","Löysimme nimikkeen vaihtoehtojen ilmoitusvirheen.",module,Magento_Quote
"Some of the selected options are not currently available.","Jotkin valitut vaihtoehdot eivät ole tällä hetkellä käytettävissä.",module,Magento_Quote
"Selected option(s) or their combination is not currently available.","Valitut vaihtoehdot tai niiden yhdistelmä ei ole tällä hetkellä käytettävissä.",module,Magento_Quote
"Some item options or their combination are not currently available.","Joitakin nimikkeen vaihtoehtoja tai niiden yhdistelmää ei ole tällä hetkellä käytettävissä.",module,Magento_Quote
"The qty value is required to update quote item.","Määrän arvo vaaditaan tarjottavan nimikkeen päivittämiseksi.",module,Magento_Quote
"Minimum order amount is %1","Vähimmäistilausmäärä on %1",module,Magento_Quote
"Invalid customer id %1","Virheellinen asiakastunnus %1",module,Magento_Quote
"Invalid customer address id %1","Virheellinen asiakkaan osoitetunnus %1",module,Magento_Quote
"Invalid address id %1","Virheellinen osoitetunnus %1",module,Magento_Quote
"Only 1 shipping assignment can be set","Vain 1 toimitustehtävä voidaan asettaa",module,Magento_Quote
"This item price or quantity is not valid for checkout.","Tämän nimikkeen hinta tai määrä ei kelpaa kassalle.",module,Magento_Quote
Discount,Alennus,module,Magento_Quote
Tax,Vero,module,Magento_Quote
"New Accounts","Uudet tilit",module,Magento_Reports
"Customers by number of orders","Asiakkaat tilausmäärien mukaan",module,Magento_Reports
"Customers by Orders Total","Asiakkaat tilausten loppusummien mukaan",module,Magento_Reports
Filter,Suodin,module,Magento_Reports
Day,Päivä,module,Magento_Reports
Month,Kuukausi,module,Magento_Reports
Year,Vuosi,module,Magento_Reports
From,Alkaen,module,Magento_Reports
To,Asti,module,Magento_Reports
Yes,Kyllä,module,Magento_Reports
No,Ei,module,Magento_Reports
"Empty Rows","Tyhjät rivit",module,Magento_Reports
"Invalid date specified","Määritetty päivämäärä ei kelpaa",module,Magento_Reports
Refresh,Virkistä,module,Magento_Reports
"Show Reviews","Näytä arvostelut",module,Magento_Reports
Downloads,Lataukset,module,Magento_Reports
Product,Tuote,module,Magento_Reports
Link,Linkki,module,Magento_Reports
SKU,Tuotenro,module,Magento_Reports
"Low stock","Alhainen varastotilanne",module,Magento_Reports
Total,Yhteensä,module,Magento_Reports
Price,Hinta,module,Magento_Reports
"Refresh Statistics","Päivitä tilastot",module,Magento_Reports
"Reviews for %1","Arvostelut tuotteelle %1",module,Magento_Reports
Customer,Asiakas,module,Magento_Reports
Created,Luotu,module,Magento_Reports
"Products Reviews","Tuotteiden arvostelut",module,Magento_Reports
Subtotal,Välisumma,module,Magento_Reports
"Coupon Code",Alennuskoodi,module,Magento_Reports
"Price Rule",Hintasääntö,module,Magento_Reports
Uses,Käyttökerrat,module,Magento_Reports
Discount,Alennus,module,Magento_Reports
Orders,Tilaukset,module,Magento_Reports
"Invoiced Orders","Laskutetut tilaukset",module,Magento_Reports
"Total Invoiced","Laskutettu yhteensä",module,Magento_Reports
"Paid Invoices","Maksetut laskut",module,Magento_Reports
"Unpaid Invoices","Maksamattomat laskut",module,Magento_Reports
"Refunded Orders","Hyvitetyt tilaukset",module,Magento_Reports
"Total Refunded","Yhteensä hyvitetty",module,Magento_Reports
"Sales Items","Myynnin tuotteet",module,Magento_Reports
Items,Tuotteet,module,Magento_Reports
Revenue,Tulot,module,Magento_Reports
Invoiced,Laskutettu,module,Magento_Reports
Paid,Maksettu,module,Magento_Reports
Refunded,Hyvitetty,module,Magento_Reports
"Sales Tax",Arvonlisävero,module,Magento_Reports
Tax,Vero,module,Magento_Reports
Canceled,Peruutettu,module,Magento_Reports
"Tax Amount","Veron määrä",module,Magento_Reports
"Abandoned carts","Hylätyt ostoskorit",module,Magento_Reports
Email,Sähköposti,module,Magento_Reports
Products,Tuotteet,module,Magento_Reports
Quantity,Määrä,module,Magento_Reports
"Applied Coupon","Käytetty alennuskoodi",module,Magento_Reports
Updated,Päivitetty,module,Magento_Reports
"IP Address",IP-osoite,module,Magento_Reports
Customers,Asiakkaat,module,Magento_Reports
ID,Tunnus,module,Magento_Reports
"First Name",Etunimi,module,Magento_Reports
"Last Name",Sukunimi,module,Magento_Reports
"Items in Cart","Tuotetta ostoskorissa",module,Magento_Reports
"Products in carts","Tuotteita ostoskorissa",module,Magento_Reports
Carts,Ostoskorit,module,Magento_Reports
Name,Nimi,module,Magento_Reports
"Wish Lists",Toivelistat,module,Magento_Reports
Reports,Raportit,module,Magento_Reports
"Low Stock","Alhainen varastotilanne",module,Magento_Reports
Review,Arvostelu,module,Magento_Reports
Reviews,Arvostelut,module,Magento_Reports
"Customers Report",Asiakasraportti,module,Magento_Reports
"Product Reviews","Tuotteen arvostelut",module,Magento_Reports
Details,Yksityiskohdat,module,Magento_Reports
Sales,Myynti,module,Magento_Reports
"Bestsellers Report","Myydyimpien raportti",module,Magento_Reports
Coupons,Alennuskoodit,module,Magento_Reports
"Sales Report",Myyntiraportti,module,Magento_Reports
"Tax Report",Veroraportti,module,Magento_Reports
"Shopping Cart",Ostoskori,module,Magento_Reports
"Abandoned Carts","Hylätyt ostoskorit",module,Magento_Reports
Statistics,Tilastot,module,Magento_Reports
"Total Invoiced VS Paid Report","Yhteensä laskutettu VS maksettu-raportti",module,Magento_Reports
Bestsellers,Myydyimmät,module,Magento_Reports
"Show By",Selaa,module,Magento_Reports
"Select Date","Valitse päivämäärä",module,Magento_Reports
"All Websites","Kaikki sivustot",module,Magento_Reports
"Recently Viewed","Äskettäin tarkastellut",module,Magento_Reports
"Add to Cart","Lisää ostoskoriin",module,Magento_Reports
"In stock",Varastossa,module,Magento_Reports
"Out of stock","Ei varastossa",module,Magento_Reports
"Add to Wish List","Lisää toivelistaan",module,Magento_Reports
"Add to Compare","Lisää vertailuun",module,Magento_Reports
"Recently Compared","Äskettäin vertaillut",module,Magento_Reports
"Learn More",Lisätietoja,module,Magento_Reports
"Save Review","Tallenna arvostelu",module,Magento_Review
"New Review","Lisää arvostelu",module,Magento_Review
"Review Details","Näytä yksityiskohdat",module,Magento_Review
Product,Tuote,module,Magento_Review
Status,Tila,module,Magento_Review
Visibility,Näkyvyys,module,Magento_Review
Nickname,Nimimerkki,module,Magento_Review
Review,Arvostelu,module,Magento_Review
Previous,Edellinen,module,Magento_Review
"Save and Previous","Tallenna ja edellinen",module,Magento_Review
"Save and Next","Tallenna ja seuraava",module,Magento_Review
Next,Seuraava,module,Magento_Review
"Delete Review","Poista arvostelu",module,Magento_Review
"Edit Review '%1'","Muokkaa arvostelua ""%1""",module,Magento_Review
Guest,Vieras,module,Magento_Review
ID,Tunnus,module,Magento_Review
Created,Luotu,module,Magento_Review
Type,Tyyppi,module,Magento_Review
Edit,Muokkaa,module,Magento_Review
Delete,Poista,module,Magento_Review
"Pending Reviews of Customer `%1`","Asiakkaan '%1' odottavat arvioinnit",module,Magento_Review
"Pending Reviews","Odottavat tuotearvostelut",module,Magento_Review
"All Reviews","Kaikki arvostelut",module,Magento_Review
Name,Nimi,module,Magento_Review
Price,Hinta,module,Magento_Review
Quantity,Määrä,module,Magento_Review
Websites,Sivustot,module,Magento_Review
"Add New Rating","Lisää uusi arvostelu",module,Magento_Review
"Save Rating","Tallenna arvostelu",module,Magento_Review
"Delete Rating","Poista arvostelu",module,Magento_Review
"Default Value",Oletusarvo,module,Magento_Review
"Rating Visibility","Pisteiden näkyvyys",module,Magento_Review
"Sort Order",Järjestys,module,Magento_Review
"Product Reviews","Tuotteen arvostelut",module,Magento_Review
"Store: %1 <br/>","Kauppa: %1 <br/>",module,Magento_Review
"Reviews %1","Arvostelut %1",module,Magento_Review
Reviews,Arvostelut,module,Magento_Review
"The review has been deleted.","Arvostelu on poistettu.",module,Magento_Review
"Edit Review","Muokkaa arvostelua",module,Magento_Review
"A total of %1 record(s) have been deleted.","Yhteensä %1 tietue(tta) poistettu.",module,Magento_Review
"A total of %1 record(s) have been updated.","Yhteensä %1 tietue(tta) päivitetty.",module,Magento_Review
Ratings,Arvostelut,module,Magento_Review
"You saved the rating.","Arvostelu tallennettiin.",module,Magento_Review
"My Product Reviews","Omat tuotearvosteluni",module,Magento_Review
"You submitted your review for moderation.","Olet lähettänyt arvostelun hyväksyttäväksi.",module,Magento_Review
Pending,Odottaa,module,Magento_Review
